pos_x,pos_y
414.0029602050781,-206.9293975830078
412.4525451660156,-206.82241821289062
410.90911865234375,-206.7150421142578
409.3783264160156,-206.60716247558594
407.8624267578125,-206.4984893798828
406.3603210449219,-206.3885498046875
404.8680419921875,-206.27679443359375
403.38079833984375,-206.16275024414062
401.89385986328125,-206.04612731933594
400.40411376953125,-205.92678833007812
398.90966796875,-205.80484008789062
397.4101867675781,-205.680419921875
395.9063720703125,-205.55380249023438
394.399169921875,-205.42530822753906
392.8895263671875,-205.29519653320312
391.3782958984375,-205.16375732421875
389.8660888671875,-205.03109741210938
388.3532409667969,-204.89749145507812
386.8399353027344,-204.7629852294922
385.3262939453125,-204.6277313232422
383.81243896484375,-204.4917755126953
382.2982482910156,-204.3552703857422
380.7837829589844,-204.2183074951172
379.2690124511719,-204.08102416992188
377.7539978027344,-203.94345092773438
373.113037109375,-203.52120971679688
371.5338134765625,-203.37742614746094
369.9543151855469,-203.2330780029297
368.3742980957031,-203.08840942382812
366.79425048828125,-202.9429168701172
365.2137451171875,-202.79730224609375
363.6331787109375,-202.65126037597656
362.0523681640625,-202.50477600097656
360.4712219238281,-202.35745239257812
358.8900451660156,-202.2098846435547
357.3086853027344,-202.06301879882812
355.7273254394531,-201.91590881347656
354.1459655761719,-201.76797485351562
352.5646057128906,-201.6190643310547
350.9832458496094,-201.46966552734375
349.4018859863281,-201.3194122314453
347.8206787109375,-201.16807556152344
346.2394714355469,-201.0155792236328
344.65850830078125,-200.86204528808594
343.0775451660156,-200.70742797851562
341.49658203125,-200.55125427246094
339.9156188964844,-200.39346313476562
338.3344421386719,-200.23439025878906
336.7530822753906,-200.0741729736328
335.1717224121094,-199.91270446777344
333.5903625488281,-199.74966430664062
332.00897216796875,-199.58485412597656
330.42724609375,-199.41880798339844
328.845458984375,-199.25148010253906
327.26336669921875,-199.08306884765625
325.68096923828125,-198.9144744873047
324.09820556640625,-198.74554443359375
322.51507568359375,-198.5762481689453
320.9313049316406,-198.4069061279297
319.34698486328125,-198.23794555664062
317.76220703125,-198.0694580078125
316.1769714355469,-197.90174865722656
314.59100341796875,-197.73448181152344
313.004638671875,-197.56719970703125
311.4177551269531,-197.40045166015625
309.830322265625,-197.23410034179688
308.2425231933594,-197.0681915283203
306.6544494628906,-196.9026641845703
305.0659484863281,-196.7373809814453
303.47711181640625,-196.5720977783203
301.88775634765625,-196.40757751464844
300.29803466796875,-196.2433319091797
298.70794677734375,-196.07911682128906
297.1175231933594,-195.9142303466797
295.5267639160156,-195.74964904785156
293.9355773925781,-195.58494567871094
292.34423828125,-195.41970825195312
290.7524108886719,-195.2544708251953
289.16033935546875,-195.08905029296875
287.5680236816406,-194.92343139648438
285.9754333496094,-194.75717163085938
284.382568359375,-194.5905303955078
282.7893981933594,-194.4235382080078
281.19580078125,-194.2556915283203
279.6020202636719,-194.08717346191406
278.0079650878906,-193.9186248779297
276.4136657714844,-193.74981689453125
274.8191223144531,-193.58026123046875
273.2242736816406,-193.41001892089844
271.62908935546875,-193.23934936523438
270.0335388183594,-193.0685272216797
268.4378662109375,-192.89688110351562
266.8418273925781,-192.7248077392578
265.24554443359375,-192.55245971679688
263.6490478515625,-192.380126953125
262.0520935058594,-192.20761108398438
260.4548034667969,-192.0347442626953
258.857177734375,-191.8620147705078
257.25921630859375,-191.6896209716797
255.66082763671875,-191.51730346679688
254.062255859375,-191.3452606201172
252.46327209472656,-191.1734619140625
250.8639373779297,-191.00148010253906
249.26426696777344,-190.8297882080078
247.6641387939453,-190.65826416015625
246.06356811523438,-190.48695373535156
244.46273803710938,-190.3159637451172
242.86167907714844,-190.1454620361328
241.26026916503906,-189.97503662109375
239.6584930419922,-189.80438232421875
238.05641174316406,-189.6339569091797
236.45394897460938,-189.4640350341797
234.85105895996094,-189.2944793701172
233.247802734375,-189.12550354003906
231.64419555664062,-188.9569549560547
230.04031372070312,-188.7887725830078
228.43606567382812,-188.62083435058594
226.83140563964844,-188.45333862304688
225.22642517089844,-188.28599548339844
223.62098693847656,-188.11900329589844
222.01531982421875,-187.95223999023438
