pos_x,pos_y
364.41552734375,199.09234619140625
364.4006652832031,200.8769989013672
364.387451171875,202.648193359375
364.37664794921875,204.39700317382812
364.36895751953125,206.11886596679688
364.36474609375,207.81399536132812
364.36419677734375,209.48641967773438
364.3672790527344,211.14212036132812
364.3736877441406,212.78726196289062
364.383056640625,214.42710876464844
364.3946838378906,216.0651397705078
364.4083251953125,217.70338439941406
364.4233703613281,219.3424835205078
364.4395446777344,220.98265075683594
364.4565734863281,222.62364196777344
364.47418212890625,224.26519775390625
364.4923400878906,225.9071044921875
364.51092529296875,227.54920959472656
364.52984619140625,229.1914520263672
364.5491943359375,230.833740234375
364.56903076171875,232.47604370117188
364.58917236328125,234.11842346191406
364.60986328125,235.76083374023438
364.6309509277344,237.40325927734375
364.65252685546875,239.04574584960938
364.7225341796875,244.07473754882812
364.7477722167969,245.78509521484375
364.77362060546875,247.4955291748047
364.8000793457031,249.20596313476562
364.8272399902344,250.91644287109375
364.85528564453125,252.626953125
364.88427734375,254.33746337890625
364.914306640625,256.0480041503906
364.9455261230469,257.7585144042969
364.97796630859375,259.46905517578125
365.0115661621094,261.1796875
365.0462951660156,262.89031982421875
365.0820617675781,264.6009826660156
365.1188049316406,266.3116455078125
365.1563415527344,268.0223083496094
365.1944580078125,269.73297119140625
365.2330322265625,271.4436950683594
365.2718811035156,273.1545104980469
365.310791015625,274.8653259277344
365.3497009277344,276.5761413574219
365.3885192871094,278.28704833984375
365.42706298828125,279.9980163574219
365.4652404785156,281.708984375
365.5029296875,283.4200439453125
365.54010009765625,285.13116455078125
365.5766906738281,286.84228515625
365.6126708984375,288.5534973144531
365.64813232421875,290.2647705078125
365.6830749511719,291.9760437011719
365.71759033203125,293.68743896484375
365.75177001953125,295.39886474609375
365.7857360839844,297.11029052734375
365.8196105957031,298.8217468261719
365.8536071777344,300.5333251953125
365.8877868652344,302.2449035644531
365.9222412109375,303.95648193359375
365.9570617675781,305.6680603027344
365.9922790527344,307.3797302246094
366.0278625488281,309.0914611816406
366.06378173828125,310.8031921386719
366.0999450683594,312.5149230957031
366.13629150390625,314.2266540527344
366.172607421875,315.93853759765625
366.2087707519531,317.6504211425781
366.24456787109375,319.3623046875
366.27984619140625,321.07427978515625
366.3144836425781,322.78631591796875
366.3483581542969,324.49835205078125
366.3814697265625,326.2104797363281
366.413818359375,327.92266845703125
366.4454040527344,329.6348571777344
366.4762268066406,331.3471374511719
366.5062561035156,333.0594787597656
366.5352478027344,334.7718200683594
366.56298828125,336.4842529296875
366.5893249511719,338.1967468261719
366.61395263671875,339.90924072265625
366.6366882324219,341.6218566894531
366.6573791503906,343.3345031738281
366.6759033203125,345.0471496582031
366.6922302246094,346.7598571777344
366.7063903808594,348.47265625
366.718505859375,350.1854553222656
366.72869873046875,351.89825439453125
366.7371826171875,353.6112060546875
366.74420166015625,355.32415771484375
366.7498779296875,357.037109375
366.7545166015625,358.75006103515625
366.7583312988281,360.4631652832031
366.7613830566406,362.17626953125
366.7638854980469,363.8893737792969
366.7658996582031,365.60247802734375
366.7676086425781,367.3157043457031
366.76898193359375,369.0289611816406
366.7701110839844,370.7422180175781
366.7709655761719,372.4554748535156
366.7715759277344,374.1688232421875
366.7719421386719,375.8822326660156
366.7721252441406,377.59564208984375
366.77215576171875,379.3090515136719
366.7719421386719,381.02252197265625
366.771484375,382.736083984375
366.7706298828125,384.44964599609375
366.769287109375,386.1632080078125
366.7673034667969,387.87677001953125
366.76446533203125,389.5904235839844
366.76068115234375,391.30413818359375
366.7557678222656,393.0178527832031
366.74951171875,394.7315673828125
366.7418518066406,396.4452819824219
366.7325439453125,398.15899658203125
366.7215881347656,399.87274169921875
366.7090759277344,401.5865783691406
366.6950988769531,403.3004455566406
366.6797180175781,405.0143127441406
366.6630554199219,406.7281799316406
366.6452331542969,408.4420471191406
366.6263732910156,410.1559143066406
366.606689453125,411.8697814941406
366.58624267578125,413.58367919921875
366.5652160644531,415.2976989746094
366.5436096191406,417.01171875
366.521484375,418.7257385253906
366.4989318847656,420.43975830078125
366.4759216308594,422.1537780761719
366.4524841308594,423.86785888671875
366.4284973144531,425.58203125
366.4039306640625,427.29620361328125
366.3786315917969,429.0103759765625
366.3525390625,430.72454833984375
366.32562255859375,432.438720703125
366.2976989746094,434.15289306640625
366.2686462402344,435.8670654296875
366.23834228515625,437.58123779296875
366.20660400390625,439.29541015625
366.1733093261719,441.00958251953125
366.1383056640625,442.7237548828125
366.1012878417969,444.4378967285156
366.06201171875,446.1519470214844
366.02001953125,447.865966796875
365.9750671386719,449.579833984375
365.9267883300781,451.2936096191406
365.8748779296875,453.0072021484375
365.8193054199219,454.72064208984375
365.76019287109375,456.4339294433594
365.6978454589844,458.1470642089844
365.6328125,459.860107421875
365.56524658203125,461.57305908203125
365.4957275390625,463.2858581542969
365.42437744140625,464.99859619140625
365.35150146484375,466.71124267578125
365.27734375,468.423828125
365.2019348144531,470.13629150390625
365.12591552734375,471.8487243652344
365.0492248535156,473.5611267089844
364.9722900390625,475.2734680175781
364.89508056640625,476.9858093261719
364.81756591796875,478.6980285644531
364.73980712890625,480.41033935546875
