pos_x,pos_y
321.56597900390625,233.0496063232422
321.9806213378906,231.5631103515625
322.3922424316406,230.0882568359375
322.79998779296875,228.63075256347656
323.2035827636719,227.1929473876953
323.6037292480469,225.77342224121094
324.0018310546875,224.36830139160156
324.3995361328125,222.9722137451172
324.79815673828125,221.58021545410156
325.1988525390625,220.18846130371094
325.6020202636719,218.7946014404297
326.0078125,217.3978271484375
326.41607666015625,215.99818420410156
326.8265075683594,214.59619140625
327.23870849609375,213.19256591796875
327.6525573730469,211.7878875732422
328.0677185058594,210.38255310058594
328.4840087890625,208.9768524169922
328.9013366699219,207.5709686279297
329.3196105957031,206.16493225097656
329.73876953125,204.75880432128906
330.15875244140625,203.3525848388672
330.5794372558594,201.94627380371094
331.000732421875,200.5398712158203
331.4226989746094,199.1333770751953
332.71832275390625,194.82632446289062
333.15997314453125,193.3612823486328
333.6016845703125,191.89599609375
334.04376220703125,190.43064880371094
334.4854431152344,188.96502685546875
334.9270935058594,187.4991912841797
335.3687438964844,186.03317260742188
335.81011962890625,184.5669708251953
336.2513732910156,183.10060119628906
336.6924743652344,181.6341552734375
337.1335754394531,180.16749572753906
337.5746765136719,178.70082092285156
338.0157775878906,177.2340545654297
338.4566650390625,175.76710510253906
338.8974609375,174.30015563964844
339.3384094238281,172.8331756591797
339.7790222167969,171.36599731445312
340.2198791503906,169.89877319335938
340.6602783203125,168.4314422607422
341.10028076171875,166.9639434814453
341.5398864746094,165.4962158203125
341.9791259765625,164.02838134765625
342.4179992675781,162.5603485107422
342.8563537597656,161.09228515625
343.2940368652344,159.6239776611328
343.7311096191406,158.15562438964844
344.16729736328125,156.68702697753906
344.6026916503906,155.2183380126953
345.0372009277344,153.7494659423828
345.4708557128906,152.280517578125
345.90362548828125,150.81137084960938
346.33544921875,149.34219360351562
346.7665100097656,147.87283325195312
347.19683837890625,146.40341186523438
347.62640380859375,144.93402099609375
348.05535888671875,143.4646759033203
348.4836120605469,141.9954071044922
348.9111328125,140.5262451171875
349.3385009765625,139.0572509765625
349.765869140625,137.58856201171875
350.1937561035156,136.12022399902344
350.62164306640625,134.6521759033203
351.050048828125,133.1846466064453
351.4790344238281,131.71755981445312
351.9085998535156,130.2509307861328
352.3384094238281,128.7847442626953
352.7686767578125,127.3189926147461
353.1993408203125,125.85359191894531
353.6304016113281,124.38861083984375
354.0618896484375,122.92398071289062
354.4935302734375,121.45960998535156
354.92529296875,119.99565887451172
355.3570556640625,118.53213500976562
355.78936767578125,117.06908416748047
356.2216796875,115.60648345947266
356.6539611816406,114.14429473876953
357.08575439453125,112.68253326416016
357.5172424316406,111.22110748291016
357.9483947753906,109.76007080078125
358.3789367675781,108.29931640625
358.8089904785156,106.83918762207031
359.2383728027344,105.37981414794922
359.6670227050781,103.92158508300781
360.0949401855469,102.46466064453125
360.5223083496094,101.0092544555664
360.9495544433594,99.55562591552734
361.3768615722656,98.10394287109375
361.8044128417969,96.65425109863281
362.232421875,95.20672607421875
362.6612243652344,93.7617416381836
363.0903015136719,92.32007598876953
363.5436706542969,90.80358123779297
363.99652099609375,89.29362487792969
364.4493713378906,87.79042053222656
364.9022216796875,86.2939682006836
365.3550720214844,84.8043212890625
365.80780029296875,83.32132720947266
366.2606201171875,81.84507751464844
366.712890625,80.37532806396484
367.1651611328125,78.91230010986328
367.616943359375,77.45598602294922
368.0691833496094,76.0062484741211
368.5209045410156,74.56317138671875
368.97259521484375,73.1265640258789
369.44775390625,71.62139129638672
369.9222717285156,70.12350463867188
370.39599609375,68.63260650634766
370.8683776855469,67.14862823486328
371.3395690917969,65.67151641845703
371.8091125488281,64.2011947631836
372.2762451171875,62.73735809326172
372.7408752441406,61.27994918823242
373.2031555175781,59.82925033569336
373.6631164550781,58.385032653808594
374.1205749511719,56.94738006591797
374.5758972167969,55.51612091064453
375.051513671875,54.02019119262695
375.52471923828125,52.53129959106445
375.99554443359375,51.04948043823242
376.46343994140625,49.574440002441406
376.92852783203125,48.10625076293945
377.3908996582031,46.644981384277344
377.8506774902344,45.19060516357422
378.3070373535156,43.74295425415039
378.7599792480469,42.30203628540039
379.20904541015625,40.867862701416016
379.6756286621094,39.37330627441406
380.137939453125,37.8868408203125
380.59613037109375,36.40960693359375
381.0495910644531,34.941856384277344
381.49810791015625,33.48374938964844
381.9423522949219,32.035240173339844
382.38226318359375,30.59465789794922
382.8387451171875,29.096643447875977
383.293701171875,27.600358963012695
383.7475280761719,26.103254318237305
384.19659423828125,24.618913650512695
384.640869140625,23.147153854370117
385.0809326171875,21.68812370300293
385.51739501953125,20.241437911987305
385.9676513671875,18.745328903198242
386.4142150878906,17.26274299621582
386.8555603027344,15.794095993041992
387.2913513183594,14.338733673095703
387.7216796875,12.896655082702637
388.1655578613281,11.409399032592773
388.6054992675781,9.937074661254883
389.04058837890625,8.479484558105469
389.47137451171875,7.036657333374023
389.91607666015625,5.552208423614502
390.35626220703125,4.083312034606934
390.790771484375,2.6303138732910156
391.2213134765625,1.1919684410095215
391.6605529785156,-0.28540369868278503
392.0958557128906,-1.747100591659546
392.52520751953125,-3.1922481060028076
392.967041015625,-4.673589706420898
393.40435791015625,-6.137351989746094
393.8356628417969,-7.58432149887085
394.27850341796875,-9.065908432006836
394.7146911621094,-10.530675888061523
395.146240234375,-11.98133373260498
395.58551025390625,-13.469319343566895
396.0191955566406,-14.944317817687988
396.4466857910156,-16.406450271606445
396.8680419921875,-17.85590362548828
397.2956848144531,-19.340755462646484
397.7159423828125,-20.812599182128906
398.12689208984375,-22.27177619934082
